participant	task	session	sequenceNumber	stimulus	response	reactionTime	interstimulusInterval	stepA	stepB	correctResponse	wasResponsecorrect
3	discrimination	1	7	"step1,silence500,step1"	same	0.462555424	500	step1	step1	same	yes
3	discrimination	1	8	"step1,silence500,step3"	different	1.43428157	500	step1	step3	different	yes
3	discrimination	1	9	"step1,step1"	same	0.485297153	0	step1	step1	same	yes
3	discrimination	1	10	"step1,step3"	same	1.913070565	0	step1	step3	different	no
3	discrimination	1	11	"step3,silence1000,step1"	different	1.807401634	1000	step3	step1	different	yes
3	discrimination	1	12	"step3,silence1000,step3"	same	0.561932952	1000	step3	step3	same	yes
3	discrimination	1	13	"step3,silence1000,step5"	same	1.261114137	1000	step3	step5	different	no
3	discrimination	1	14	"step3,silence2000,step1"	same	1.624408803	2000	step3	step1	different	no
3	discrimination	1	15	"step3,silence2000,step3"	same	0.576264467	2000	step3	step3	same	yes
3	discrimination	1	16	"step3,silence2000,step5"	different	1.707453016	2000	step3	step5	different	yes
3	discrimination	1	17	"step3,silence250,step1"	different	2.104088741	250	step3	step1	different	yes
3	discrimination	1	18	"step3,silence250,step3"	same	0.37385809	250	step3	step3	same	yes
3	discrimination	1	19	"step3,silence250,step5"	same	1.258057526	250	step3	step5	different	no
3	discrimination	1	20	"step3,silence500,step1"	same	2.192485644	500	step3	step1	different	no
3	discrimination	1	21	"step3,silence500,step3"	same	1.733106605	500	step3	step3	same	yes
3	discrimination	1	22	"step3,silence500,step5"	same	1.626519251	500	step3	step5	different	no
3	discrimination	1	23	"step3,step1"	different	7.698703286	0	step3	step1	different	yes
3	discrimination	1	24	"step3,step3"	same	0.69514688	0	step3	step3	same	yes
3	discrimination	1	25	"step3,step5"	same	1.930455955	0	step3	step5	different	no
3	discrimination	1	26	"step5,silence1000,step3"	same	2.466342372	1000	step5	step3	different	no
3	discrimination	1	27	"step5,silence1000,step5"	same	0.868433475	1000	step5	step5	same	yes
3	discrimination	1	28	"step5,silence1000,step7"	same	0.475610275	1000	step5	step7	different	no
3	discrimination	1	29	"step5,silence2000,step3"	different	1.520796677	2000	step5	step3	different	yes
3	discrimination	1	30	"step5,silence2000,step5"	same	0.570088323	2000	step5	step5	same	yes
3	discrimination	1	31	"step5,silence2000,step7"	different	1.499609339	2000	step5	step7	different	yes
3	discrimination	1	32	"step5,silence250,step3"	different	1.542348179	250	step5	step3	different	yes
3	discrimination	1	33	"step5,silence250,step5"	same	28.79695998	250	step5	step5	same	yes
3	discrimination	1	34	"step5,silence250,step7"	same	1.635374576	250	step5	step7	different	no
3	discrimination	1	35	"step5,silence500,step3"	same	0.626534221	500	step5	step3	different	no
3	discrimination	1	36	"step5,silence500,step5"	same	0.904741389	500	step5	step5	same	yes
3	discrimination	1	37	"step5,silence500,step7"	different	2.917820193	500	step5	step7	different	yes
3	discrimination	1	38	"step5,step3"	same	0.671712895	0	step5	step3	different	no
3	discrimination	1	39	"step5,step5"	same	0.298873788	0	step5	step5	same	yes
3	discrimination	1	40	"step5,step7"	same	1.06605959	0	step5	step7	different	no
3	discrimination	1	41	"step7,silence1000,step5"	same	0.734761379	1000	step7	step5	different	no
3	discrimination	1	42	"step7,silence1000,step7"	same	0.485611098	1000	step7	step7	same	yes
3	discrimination	1	43	"step7,silence2000,step5"	different	1.268768916	2000	step7	step5	different	yes
3	discrimination	1	44	"step7,silence2000,step7"	same	0.429140276	2000	step7	step7	same	yes
3	discrimination	1	45	"step7,silence250,step5"	different	5.020118498	250	step7	step5	different	yes
3	discrimination	1	46	"step7,silence250,step7"	same	1.545419961	250	step7	step7	same	yes
3	discrimination	1	47	"step7,silence500,step5"	different	1.879193737	500	step7	step5	different	yes
3	discrimination	1	48	"step7,silence500,step7"	same	0.989569899	500	step7	step7	same	yes
3	discrimination	1	49	"step7,step5"	same	1.198558566	0	step7	step5	different	no
3	discrimination	1	50	"step7,step7"	same	1.173042145	0	step7	step7	same	yes
3	discrimination	1	51	"step1,silence1000,step1"	same	1.296225774	1000	step1	step1	same	yes
3	discrimination	1	52	"step1,silence1000,step3"	same	2.120989151	1000	step1	step3	different	no
3	discrimination	1	53	"step1,silence2000,step1"	same	1.320581272	2000	step1	step1	same	yes
3	discrimination	1	54	"step1,silence2000,step3"	same	0.29304248	2000	step1	step3	different	no
3	discrimination	1	55	"step1,silence250,step1"	same	1.61981022	250	step1	step1	same	yes
3	discrimination	1	56	"step1,silence250,step3"	different	10.42958029	250	step1	step3	different	yes
3	discrimination	1	57	"step1,silence500,step1"	same	1.112105529	500	step1	step1	same	yes
3	discrimination	1	58	"step1,silence500,step3"	same	0.866099468	500	step1	step3	different	no
3	discrimination	1	59	"step1,step1"	same	0.518770446	0	step1	step1	same	yes
3	discrimination	1	60	"step1,step3"	same	2.100047958	0	step1	step3	different	no
3	discrimination	1	61	"step3,silence1000,step1"	different	2.396738464	1000	step3	step1	different	yes
3	discrimination	1	62	"step3,silence1000,step3"	same	1.024740489	1000	step3	step3	same	yes
3	discrimination	1	63	"step3,silence1000,step5"	same	0.84904462	1000	step3	step5	different	no
3	discrimination	1	64	"step3,silence2000,step1"	same	0.930239469	2000	step3	step1	different	no
3	discrimination	1	65	"step3,silence2000,step3"	same	0.286622353	2000	step3	step3	same	yes
3	discrimination	1	66	"step3,silence2000,step5"	same	1.120268411	2000	step3	step5	different	no
3	discrimination	1	67	"step3,silence250,step1"	same	1.321258324	250	step3	step1	different	no
3	discrimination	1	68	"step3,silence250,step3"	same	1.071425708	250	step3	step3	same	yes
3	discrimination	1	69	"step3,silence250,step5"	different	2.735714317	250	step3	step5	different	yes
3	discrimination	1	70	"step3,silence500,step1"	different	3.442587651	500	step3	step1	different	yes
3	discrimination	1	71	"step3,silence500,step3"	same	0.618971229	500	step3	step3	same	yes
3	discrimination	1	72	"step3,silence500,step5"	same	0.595849303	500	step3	step5	different	no
3	discrimination	1	73	"step3,step1"	same	2.885369233	0	step3	step1	different	no
3	discrimination	1	74	"step3,step3"	same	1.520961797	0	step3	step3	same	yes
3	discrimination	1	75	"step3,step5"	different	2.364600271	0	step3	step5	different	yes
3	discrimination	1	76	"step5,silence1000,step3"	different	2.214476722	1000	step5	step3	different	yes
3	discrimination	1	77	"step5,silence1000,step5"	same	0.47044272	1000	step5	step5	same	yes
3	discrimination	1	78	"step5,silence1000,step7"	different	2.924520558	1000	step5	step7	different	yes
3	discrimination	1	79	"step5,silence2000,step3"	same	1.655927293	2000	step5	step3	different	no
3	discrimination	1	80	"step5,silence2000,step5"	same	2.481986026	2000	step5	step5	same	yes
3	discrimination	1	81	"step5,silence2000,step7"	same	1.178835495	2000	step5	step7	different	no
3	discrimination	1	82	"step5,silence250,step3"	same	0.789541741	250	step5	step3	different	no
3	discrimination	1	83	"step5,silence250,step5"	same	0.551269374	250	step5	step5	same	yes
3	discrimination	1	84	"step5,silence250,step7"	same	1.461642051	250	step5	step7	different	no
3	discrimination	1	85	"step5,silence500,step3"	different	3.930459682	500	step5	step3	different	yes
3	discrimination	1	86	"step5,silence500,step5"	same	1.098362412	500	step5	step5	same	yes
3	discrimination	1	87	"step5,silence500,step7"	same	1.551729926	500	step5	step7	different	no
3	discrimination	1	88	"step5,step3"	different	2.336339666	0	step5	step3	different	yes
3	discrimination	1	89	"step5,step5"	same	1.916838575	0	step5	step5	same	yes
3	discrimination	1	90	"step5,step7"	same	2.102132704	0	step5	step7	different	no
3	discrimination	1	91	"step7,silence1000,step5"	different	1.235503313	1000	step7	step5	different	yes
3	discrimination	1	92	"step7,silence1000,step7"	same	0.815297822	1000	step7	step7	same	yes
3	discrimination	1	93	"step7,silence2000,step5"	different	3.320911885	2000	step7	step5	different	yes
3	discrimination	1	94	"step7,silence2000,step7"	same	1.048416382	2000	step7	step7	same	yes
3	discrimination	1	95	"step7,silence250,step5"	different	1.136397282	250	step7	step5	different	yes
3	discrimination	1	96	"step7,silence250,step7"	same	1.521933029	250	step7	step7	same	yes
3	discrimination	1	97	"step7,silence500,step5"	different	2.352437759	500	step7	step5	different	yes
3	discrimination	1	98	"step7,silence500,step7"	same	0.972686263	500	step7	step7	same	yes
3	discrimination	1	99	"step7,step5"	different	6.390450475	0	step7	step5	different	yes
3	discrimination	1	100	"step7,step7"	same	2.890381111	0	step7	step7	same	yes
3	identification	1	1	step1	i	0.651731773	NA	NA	NA	NA	NA
3	identification	1	2	step2	i	0.615941841	NA	NA	NA	NA	NA
3	identification	1	3	step3	i	0.538101272	NA	NA	NA	NA	NA
3	identification	1	4	step4	i	1.277657944	NA	NA	NA	NA	NA
3	identification	1	5	step5	i	0.598590248	NA	NA	NA	NA	NA
3	identification	1	6	step6	_	1.439161388	NA	NA	NA	NA	NA
3	identification	1	7	step7	_	1.175725932	NA	NA	NA	NA	NA
3	identification	1	8	step1	i	0.61659851	NA	NA	NA	NA	NA
3	identification	1	9	step2	i	0.559046069	NA	NA	NA	NA	NA
3	identification	1	10	step3	i	1.281212542	NA	NA	NA	NA	NA
3	identification	1	11	step4	i	0.910886369	NA	NA	NA	NA	NA
3	identification	1	12	step5	i	1.223666829	NA	NA	NA	NA	NA
3	identification	1	13	step6	_	0.881837463	NA	NA	NA	NA	NA
3	identification	1	14	step7	_	0.481372869	NA	NA	NA	NA	NA
3	identification	1	15	step1	i	0.511902408	NA	NA	NA	NA	NA
3	identification	1	16	step2	i	1.507801009	NA	NA	NA	NA	NA
3	identification	1	17	step3	i	0.39578107	NA	NA	NA	NA	NA
3	identification	1	18	step4	i	0.654684002	NA	NA	NA	NA	NA
3	identification	1	19	step5	_	0.800645793	NA	NA	NA	NA	NA
3	identification	1	20	step6	_	0.81324093	NA	NA	NA	NA	NA
3	identification	1	21	step7	_	1.214305174	NA	NA	NA	NA	NA
3	identification	1	22	step1	i	0.730490563	NA	NA	NA	NA	NA
3	identification	1	23	step2	i	0.62912998	NA	NA	NA	NA	NA
3	identification	1	24	step3	i	0.78677341	NA	NA	NA	NA	NA
3	identification	1	25	step4	_	3.659816719	NA	NA	NA	NA	NA
3	identification	1	26	step5	_	1.630120593	NA	NA	NA	NA	NA
3	identification	1	27	step6	_	1.107285053	NA	NA	NA	NA	NA
3	identification	1	28	step7	_	1.061941291	NA	NA	NA	NA	NA
3	identification	1	29	step1	i	0.763877939	NA	NA	NA	NA	NA
3	identification	1	30	step2	i	0.781644913	NA	NA	NA	NA	NA
3	identification	1	31	step3	i	1.402571703	NA	NA	NA	NA	NA
3	identification	1	32	step4	i	0.558143411	NA	NA	NA	NA	NA
3	identification	1	33	step5	_	1.262397581	NA	NA	NA	NA	NA
3	identification	1	34	step6	_	0.581330506	NA	NA	NA	NA	NA
3	identification	1	35	step7	_	0.638258269	NA	NA	NA	NA	NA
3	identification	1	36	step1	i	0.55316936	NA	NA	NA	NA	NA
3	identification	1	37	step2	i	1.619692471	NA	NA	NA	NA	NA
3	identification	1	38	step3	i	1.742386145	NA	NA	NA	NA	NA
3	identification	1	39	step4	i	0.772649707	NA	NA	NA	NA	NA
3	identification	1	40	step5	_	2.904422685	NA	NA	NA	NA	NA
3	identification	1	41	step6	_	1.475993065	NA	NA	NA	NA	NA
3	identification	1	42	step7	_	0.715688007	NA	NA	NA	NA	NA
3	identification	1	43	step1	i	0.276668814	NA	NA	NA	NA	NA
3	identification	1	44	step2	i	0.618757131	NA	NA	NA	NA	NA
3	identification	1	45	step3	i	0.42023269	NA	NA	NA	NA	NA
3	identification	1	46	step4	i	1.180304143	NA	NA	NA	NA	NA
3	identification	1	47	step5	i	3.321512817	NA	NA	NA	NA	NA
3	identification	1	48	step6	_	0.884044336	NA	NA	NA	NA	NA
3	identification	1	49	step7	_	0.453320907	NA	NA	NA	NA	NA
3	identification	1	50	step1	i	1.439380635	NA	NA	NA	NA	NA
3	identification	1	51	step2	i	2.721734763	NA	NA	NA	NA	NA
3	identification	1	52	step3	_	1.095406464	NA	NA	NA	NA	NA
3	identification	1	53	step4	_	3.309329414	NA	NA	NA	NA	NA
3	identification	1	54	step5	_	2.182454294	NA	NA	NA	NA	NA
3	identification	1	55	step6	_	0.65605719	NA	NA	NA	NA	NA
3	identification	1	56	step7	_	0.973835466	NA	NA	NA	NA	NA
3	identification	1	57	step1	i	1.50156809	NA	NA	NA	NA	NA
3	identification	1	58	step2	i	1.028271331	NA	NA	NA	NA	NA
3	identification	1	59	step3	_	1.153198346	NA	NA	NA	NA	NA
3	identification	1	60	step4	_	1.658980453	NA	NA	NA	NA	NA
3	identification	1	61	step5	_	1.556487332	NA	NA	NA	NA	NA
3	identification	1	62	step6	_	1.077985937	NA	NA	NA	NA	NA
3	identification	1	63	step7	_	2.285188949	NA	NA	NA	NA	NA
3	identification	1	64	step1	i	2.47229818	NA	NA	NA	NA	NA
3	identification	1	65	step2	i	0.818827686	NA	NA	NA	NA	NA
3	identification	1	66	step3	i	1.04683746	NA	NA	NA	NA	NA
3	identification	1	67	step4	_	0.718887832	NA	NA	NA	NA	NA
3	identification	1	68	step5	_	1.63990146	NA	NA	NA	NA	NA
3	identification	1	69	step6	_	0.710810907	NA	NA	NA	NA	NA
3	identification	1	70	step7	_	2.248804044	NA	NA	NA	NA	NA
4	discrimination	1	1	"step1,silence1000,step1"	same	0.682637236	1000	step1	step1	same	yes
4	discrimination	1	2	"step1,silence1000,step3"	different	1.184703579	1000	step1	step3	different	yes
4	discrimination	1	3	"step1,silence2000,step1"	different	0.717753141	2000	step1	step1	same	no
4	discrimination	1	4	"step1,silence2000,step3"	same	0.700448138	2000	step1	step3	different	no
4	discrimination	1	5	"step1,silence250,step1"	same	0.713044686	250	step1	step1	same	yes
4	discrimination	1	6	"step1,silence250,step3"	same	1.654838746	250	step1	step3	different	no
4	discrimination	1	7	"step1,silence500,step1"	same	0.479225557	500	step1	step1	same	yes
4	discrimination	1	8	"step1,silence500,step3"	same	0.670364503	500	step1	step3	different	no
4	discrimination	1	9	"step1,step1"	same	1.429580465	0	step1	step1	same	yes
4	discrimination	1	10	"step1,step3"	same	5.057811671	0	step1	step3	different	no
4	discrimination	1	11	"step3,silence1000,step1"	different	0.926259923	1000	step3	step1	different	yes
4	discrimination	1	12	"step3,silence1000,step3"	different	4.369913218	1000	step3	step3	same	no
4	discrimination	1	13	"step3,silence1000,step5"	same	2.145574709	1000	step3	step5	different	no
4	discrimination	1	14	"step3,silence2000,step1"	different	0.549323251	2000	step3	step1	different	yes
4	discrimination	1	15	"step3,silence2000,step3"	different	0.877334297	2000	step3	step3	same	no
4	discrimination	1	16	"step3,silence2000,step5"	different	0.744274735	2000	step3	step5	different	yes
4	discrimination	1	17	"step3,silence250,step1"	same	1.346965704	250	step3	step1	different	no
4	discrimination	1	18	"step3,silence250,step3"	same	0.831733967	250	step3	step3	same	yes
4	discrimination	1	19	"step3,silence250,step5"	same	0.48698784	250	step3	step5	different	no
4	discrimination	1	20	"step3,silence500,step1"	same	6.69774439	500	step3	step1	different	no
4	discrimination	1	21	"step3,silence500,step3"	same	3.920513398	500	step3	step3	same	yes
4	discrimination	1	22	"step3,silence500,step5"	different	1.587495211	500	step3	step5	different	yes
4	discrimination	1	23	"step3,step1"	different	3.022765797	0	step3	step1	different	yes
4	discrimination	1	24	"step3,step3"	same	2.183365008	0	step3	step3	same	yes
4	discrimination	1	25	"step3,step5"	different	3.202165959	0	step3	step5	different	yes
4	discrimination	1	26	"step5,silence1000,step3"	different	1.333734061	1000	step5	step3	different	yes
4	discrimination	1	27	"step5,silence1000,step5"	different	2.457764685	1000	step5	step5	same	no
4	discrimination	1	28	"step5,silence1000,step7"	different	1.522521656	1000	step5	step7	different	yes
4	discrimination	1	29	"step5,silence2000,step3"	different	0.760239169	2000	step5	step3	different	yes
4	discrimination	1	30	"step5,silence2000,step5"	different	1.795961789	2000	step5	step5	same	no
4	discrimination	1	31	"step5,silence2000,step7"	same	2.134869938	2000	step5	step7	different	no
4	discrimination	1	32	"step5,silence250,step3"	different	0.865566744	250	step5	step3	different	yes
4	discrimination	1	33	"step5,silence250,step5"	same	1.942505027	250	step5	step5	same	yes
4	discrimination	1	34	"step5,silence250,step7"	different	2.68437327	250	step5	step7	different	yes
4	discrimination	1	35	"step5,silence500,step3"	same	1.440074619	500	step5	step3	different	no
4	discrimination	1	36	"step5,silence500,step5"	same	4.228056538	500	step5	step5	same	yes
4	discrimination	1	37	"step5,silence500,step7"	same	0.933258374	500	step5	step7	different	no
4	discrimination	1	38	"step5,step3"	different	3.077312895	0	step5	step3	different	yes
4	discrimination	1	39	"step5,step5"	same	0.830126201	0	step5	step5	same	yes
4	discrimination	1	40	"step5,step7"	different	1.856740136	0	step5	step7	different	yes
4	discrimination	1	41	"step7,silence1000,step5"	same	0.632102014	1000	step7	step5	different	no
4	discrimination	1	42	"step7,silence1000,step7"	same	0.704223151	1000	step7	step7	same	yes
4	discrimination	1	43	"step7,silence2000,step5"	same	1.094799852	2000	step7	step5	different	no
4	discrimination	1	44	"step7,silence2000,step7"	same	0.824459227	2000	step7	step7	same	yes
4	discrimination	1	45	"step7,silence250,step5"	same	0.986409669	250	step7	step5	different	no
4	discrimination	1	46	"step7,silence250,step7"	same	6.29044339	250	step7	step7	same	yes
4	discrimination	1	47	"step7,silence500,step5"	same	1.005091594	500	step7	step5	different	no
4	discrimination	1	48	"step7,silence500,step7"	same	0.398978949	500	step7	step7	same	yes
4	discrimination	1	49	"step7,step5"	different	2.83113364	0	step7	step5	different	yes
4	discrimination	1	50	"step7,step7"	same	1.722283409	0	step7	step7	same	yes
4	discrimination	1	51	"step1,silence1000,step1"	same	0.64109062	1000	step1	step1	same	yes
4	discrimination	1	52	"step1,silence1000,step3"	same	0.674428398	1000	step1	step3	different	no
4	discrimination	1	53	"step1,silence2000,step1"	same	1.093794137	2000	step1	step1	same	yes
4	discrimination	1	54	"step1,silence2000,step3"	same	0.528655319	2000	step1	step3	different	no
4	discrimination	1	55	"step1,silence250,step1"	same	0.485706292	250	step1	step1	same	yes
4	discrimination	1	56	"step1,silence250,step3"	same	0.934039853	250	step1	step3	different	no
4	discrimination	1	57	"step1,silence500,step1"	same	0.311234612	500	step1	step1	same	yes
4	discrimination	1	58	"step1,silence500,step3"	same	0.390758081	500	step1	step3	different	no
4	discrimination	1	59	"step1,step1"	same	0.58687699	0	step1	step1	same	yes
4	discrimination	1	60	"step1,step3"	same	2.264369608	0	step1	step3	different	no
4	discrimination	1	61	"step3,silence1000,step1"	same	0.656078144	1000	step3	step1	different	no
